날짜,링크,제목,댓글,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타,정치,비혐오,악플/욕설,신조어,우회,단어매몰,맥락오류,기타오류,구조모순
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,학부모들 가만잇ㄴㅑ 저걸보고?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,부모님들은 이럴때 일어나야 하는거임 뭐하냐 진상은 엄한데가서 부리고,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,둘 중 뭘 골라도 둘 다 하면 안되는 말이라고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,교육청에 신고못해??,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅁㅊ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,아니 미친네...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,아직도 선생을 하고 있다는 게 충격이다,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,저런게 교사라니 개미친새끼,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,와 진짜..교육청 뭐해,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,목동고???? 목동이면 교육열 높은데 애들 공부 시키느라 바빠야지 지금 저게 말이됨?????,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,다른지역도 아니고 목동인데 학부모들이 저사람을 가만둔다고??,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,딸바보들 다 죽었냐? 어려서 귀여움 떨때만 이뻐하고 크면 노동력착취하려고 낳은거야? 그게 아니면 이럴때 나가서 싸워라,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,세상에,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,검색해보니까 사립이네 사립이니 저 ㅈㄹ했겠지,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅁㅊ놈이네 기싸움하는거봐라 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,목동 학군지 여고에서 문과는 진명 이과는 목동인데.. 의대 진학률 매우 높은 학굔데 저런 설문이라니,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,너무 화난다..교육청에 민원 넣었어,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친개새끼네 성추행임,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,어디 사람한테 싱싱이란 단어를 쓰냐 개저씨가 ㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미쳤나바,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅁㅊ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,"별 미친새끼를 다 봤네
고3 학생들 안 그래도 힘들 텐데 저게 무슨 짓이야 
근데 학부모들이 움직일 것 같진 않아
목동 입시카페에 글 올라오면 바로 삭제되더라",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,싱싱한?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,"학부모들은 뭐하냐
여자가 생선이나 야채냐 싱싱ㅇㅈㄹ",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,우웨에엑 본인 경험담인가봄 지는 다 쪼들어서 뭐하는 짓이야,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,저딴게 교사? 남교사 수준씨발,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,역겹다,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅆㅂ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,세상에,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,교육할때 쓴 자료가 더 미쳤음 입에 담기도 싫음 어떻게 지금까지 안 짤리고 선생 했는지 신기해,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,목동고에?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,이건 청원하는거 있나 정말 화나는데.. 어른이며 선생이라는 사람이 이럴 수 있어? 십대 학생에게 이런 언어폭력과 모욕을 줄 수 있는거야?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,목동인데 가만 안있을듯,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,선을 쎄게 넘네..,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,"자식이 왜 부모의 분신이야
여자 인생의 가치는 여자가 결정할게
ㅠ 선생이 어디까지 훈계해도된다고 생각하는거지?
정신 좀 차리길",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,사람 목을 졸라도 저런 설문지를 써도 안 잘리는 교사는 얼마나 개꿀직업인가..,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,자칭 딸바보 아빠들 다 나서고 있지? 자기 딸이 마트 매대에 깔린 귤 취급 받고 있는데,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅁㅊ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,학교에서 저걸 그냥 가만히 놔둔다고??????,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,엑,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅅㅂ 미쳤?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,나라가 혐오스러워,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,사립이겠지ㅋ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,왜 이런 진상 교사는 진상 학부모를 안 만날까,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,"미친.. 교단 내려와
솔직히 한남 저나이대 저수준이 대부분인거 아는데
내뱉어선 안되지 감히... 개돼지같은 게 진짜........",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,ㅁㅊ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,제정신이냐,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미쳤나ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,싱싱?여자 몸이 무슨 생선이냐 ㅅㅂ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친 새끼,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,저걸 냅둬????,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,수업 내용이랑 설문 조사 각각 아동 학대로 고발해야겠네,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,싱싱??? 미친놈인가,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,성추행인데 신고감아님??,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,아니 녹취록이 있는데 뭔 설문을 돌려 무덤스스로 파는꼴임 2차가해까지 야무지게 하시네,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,아 나 저 학교 다녔는데 누군지 알겠다...사실적시도 명예훼손 들어가서 할 말 많다만 더 말 안 함,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,이런 교사 퇴출방법 없니? 미친 놈이 왜 교사해?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친건가,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친거아니야???,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,2차 가해까지.. 미친,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,가스라이팅 혐오 성희롱 참 쉽게 한다,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,등신새끼 공개거세시켜,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,내가 뭘본거야 25년도 맞음? 퇴출이 답일듯,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,뭐 이런 미친새끼가 계속 선생질 하게 냅두고 있어 저 동네는 학부모들이 없어? 딸들 성희롱하는데 네 선생님 이러고 있는 거야? 우리아빠 같았으면 당장 학교 쫓아가서 저새끼 멱살 잡아 집어던졌음,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,미친진짜,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,2차가해까지 ㄷㄷㄷㄷ 공교육이 이지랄이면 어카는건데 퇴출만이 답이다,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,안싱싱한 선생 본인은 지금 당장 죽는걸로,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,토나와,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2025-04-02 21:31:00,https://theqoo.net/hot/3677170051?page=273,수업 중 여자의 인생은 아이를 낳지 않으면 가치가 없으니 몸이 싱싱한 20대에 낳으라고 한 목동고 김영수 교사가 학생들에게 ‘이름과 학번’이 적힌 설문지를 제출하라고 함,?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
